EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
53.3794,0,0,0
36.4341,0,0,0
52.9903,0,0,0
18.8628,0,0,0
56.7436,0,0,0
51.542,0,0,0
45.2527,0,0,0
51.256,0,0,0
56.2492,0,0,0
48.3424,0,0,0
53.5299,0,0,0
24.9284,0,0,0
54.2148,0,0,0
54.4034,0,0,0
54.9513,0,0,0
51.1614,0,0,0
50.1436,0,0,0
54.1444,0,0,0
17.7983,0,0,0
56.4103,0,0,0
54.9918,0,0,0
53.4571,0,0,0
25.4901,0,0,0
49.7335,0,0,0
56.478,0,0,0
8.79567,0,0,0
54.2201,0,0,0
12.4085,0,0,0
23.7295,0,0,0
54.4479,0,0,0
20.3843,0,0,0
54.3873,0,0,0
56.7315,0,0,0
55.2709,0,0,0
55.9197,0,0,0
50.5981,0,0,0
53.7972,0,0,0
49.1385,0,0,0
54.9923,0,0,0
53.5935,0,0,0
55.9734,0,0,0
53.303,0,0,0
31.014,0,0,0
53.539,0,0,0
55.4441,0,0,0
55.5009,0,0,0
46.2739,0,0,0
55.8286,0,0,0
11.804,0,0,0
51.9613,0,0,0
50.8681,0,0,0
55.2643,0,0,0
52.7415,0,0,0
18.8257,0,0,0
19.6522,0,0,0
47.3341,0,0,0
57.1215,0,0,0
53.9642,0,0,0
55.7385,0,0,0
13.2533,0,0,0
49.4512,0,0,0
54.9073,0,0,0
49.1143,0,0,0
54.7414,0,0,0
55.7601,0,0,0
41.3289,0,0,0
53.7558,0,0,0
49.3286,0,0,0
56.4981,0,0,0
55.4625,0,0,0
23.342,0,0,0
55.8392,0,0,0
53.9869,0,0,0
51.6889,0,0,0
36.5227,0,0,0
9.92476,0,0,0
26.4577,0,0,0
54.302,0,0,0
18.3333,0,0,0
52.0628,0,0,0
53.374,0,0,0
56.5827,0,0,0
55.4466,0,0,0
54.0023,0,0,0
55.8318,0,0,0
55.2012,0,0,0
52.8934,0,0,0
51.3353,0,0,0
53.4488,0,0,0
53.4015,0,0,0
27.509,0,0,0
55.4696,0,0,0
55.5677,0,0,0
40.8009,0,0,0
10.8932,0,0,0
30.5353,0,0,0
56.5693,0,0,0
54.6365,0,0,0
48.9302,0,0,0
54.799,0,0,0
47.912,0,0,0
26.7711,0,0,0
52.5239,0,0,0
55.5233,0,0,0
51.0005,0,0,0
55.1137,0,0,0
51.5727,0,0,0
53.8361,0,0,0
56.5268,0,0,0
55.0359,0,0,0
55.7491,0,0,0
5.964,0,0,0
7.83489,0,0,0
22.12,0,0,0
55.5708,0,0,0
51.8496,0,0,0
54.216,0,0,0
54.2579,0,0,0
56.977,0,0,0
56.3068,0,0,0
57.3118,0,0,0
55.5137,0,0,0
53.2366,0,0,0
42.1635,0,0,0
24.5275,0,0,0
54.7423,0,0,0
55.4858,0,0,0
21.4311,0,0,0
55.1296,0,0,0
53.4667,0,0,0
51.4171,0,0,0
54.5973,0,0,0
25.9252,0,0,0
55.8052,0,0,0
55.7083,0,0,0
54.8837,0,0,0
22.3854,0,0,0
49.5608,0,0,0
46.6975,0,0,0
55.1572,0,0,0
53.3389,0,0,0
6.85607,0,0,0
47.7712,0,0,0
54.6804,0,0,0
54.4919,0,0,0
56.6862,0,0,0
52.2689,0,0,0
56.4236,0,0,0
51.8533,0,0,0
8.87976,0,0,0
50.5954,0,0,0
44.5873,0,0,0
55.7297,0,0,0
56.4603,0,0,0
20.4514,0,0,0
52.8964,0,0,0
51.1771,0,0,0
51.4021,0,0,0
53.342,0,0,0
55.338,0,0,0
55.9433,0,0,0
51.6783,0,0,0
50.5482,0,0,0
55.3938,0,0,0
8.57576,0,0,0
53.0472,0,0,0
49.1803,0,0,0
51.8589,0,0,0
53.8514,0,0,0
55.3333,0,0,0
53.2244,0,0,0
11.7097,0,0,0
52.8085,0,0,0
54.5909,0,0,0
52.422,0,0,0
54.2355,0,0,0
0.755316,0,0,0
55.9737,0,0,0
56.498,0,0,0
55.944,0,0,0
56.6045,0,0,0
53.9689,0,0,0
56.655,0,0,0
53.2781,0,0,0
53.8827,0,0,0
49.6258,0,0,0
49.3955,0,0,0
54.03,0,0,0
55.316,0,0,0
54.1751,0,0,0
52.61,0,0,0
56.8077,0,0,0
52.4797,0,0,0
54.3136,0,0,0
53.5772,0,0,0
54.7159,0,0,0
53.4248,0,0,0
54.8991,0,0,0
56.0701,0,0,0
55.2032,0,0,0
53.8832,0,0,0
53.0799,0,0,0
46.1556,0,0,0
7.80881,0,0,0
56.3109,0,0,0
24.1848,0,0,0
23.098,0,0,0
54.2903,0,0,0
52.4477,0,0,0
54.7971,0,0,0
54.3648,0,0,0
57.137,0,0,0
54.8622,0,0,0
54.0132,0,0,0
53.9921,0,0,0
55.3489,0,0,0
52.6924,0,0,0
54.4991,0,0,0
53.21,0,0,0
55.6656,0,0,0
23.0355,0,0,0
40.8259,0,0,0
54.3968,0,0,0
53.0173,0,0,0
51.3999,0,0,0
48.7936,0,0,0
8.38078,0,0,0
54.7762,0,0,0
42.3047,0,0,0
55.0419,0,0,0
6.82283,0,0,0
55.8845,0,0,0
54.6061,0,0,0
54.2964,0,0,0
8.56402,0,0,0
54.3826,0,0,0
51.4618,0,0,0
55.9582,0,0,0
54.9429,0,0,0
54.9483,0,0,0
55.5101,0,0,0
48.6597,0,0,0
8.94337,0,0,0
54.5993,0,0,0
51.8542,0,0,0
54.8596,0,0,0
53.7531,0,0,0
51.6282,0,0,0
54.8081,0,0,0
55.6898,0,0,0
53.6849,0,0,0
55.6201,0,0,0
16.8844,0,0,0
53.0735,0,0,0
42.303,0,0,0
21.8694,0,0,0
43.1657,0,0,0
54.7731,0,0,0
54.4839,0,0,0
54.0471,0,0,0
54.1009,0,0,0
46.12,0,0,0
53.931,0,0,0
4.09861,0,0,0
27.3724,0,0,0
55.4631,0,0,0
53.9811,0,0,0
47.9454,0,0,0
54.7528,0,0,0
56.2091,0,0,0
53.0048,0,0,0
8.97624,0,0,0
51.0447,0,0,0
56.5988,0,0,0
54.751,0,0,0
54.732,0,0,0
53.9212,0,0,0
0.781065,0,0,0
56.0437,0,0,0
5.59148,0,0,0
53.8872,0,0,0
55.4111,0,0,0
7.01205,0,0,0
15.5921,0,0,0
52.5654,0,0,0
51.7522,0,0,0
51.5939,0,0,0
8.25714,0,0,0
52.9307,0,0,0
53.3105,0,0,0
53.6337,0,0,0
51.9586,0,0,0
49.9399,0,0,0
56.8083,0,0,0
53.3061,0,0,0
53.952,0,0,0
54.1768,0,0,0
53.742,0,0,0
56.4761,0,0,0
54.3787,0,0,0
51.5034,0,0,0
