EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
77.1251,0,0,0
63.7313,0,0,0
91.2466,0,0,0
63.24,0,0,0
116.498,0,0,0
72.5249,0,0,0
77.3967,0,0,0
72.5599,0,0,0
107.335,0,0,0
129.921,0,0,0
126.889,0,0,0
93.8299,0,0,0
76.8496,0,0,0
104.54,0,0,0
72.4125,0,0,0
90.6178,0,0,0
101.216,0,0,0
78.438,0,0,0
68.0243,0,0,0
137.921,0,0,0
75.0655,0,0,0
62.7156,0,0,0
74.116,0,0,0
88.0276,0,0,0
77.0425,0,0,0
111.318,0,0,0
147.643,0,0,0
64.4347,0,0,0
72.7732,0,0,0
81.2162,0,0,0
63.6029,0,0,0
89.6107,0,0,0
144.255,0,0,0
102.007,0,0,0
106.021,0,0,0
90.1231,0,0,0
148.712,0,0,0
73.4073,0,0,0
80.9055,0,0,0
94.834,0,0,0
77.4896,0,0,0
82.9756,0,0,0
80.1867,0,0,0
76.1273,0,0,0
92.8489,0,0,0
102.371,0,0,0
93.414,0,0,0
86.9779,0,0,0
85.2632,0,0,0
141.438,0,0,0
110.968,0,0,0
89.3067,0,0,0
78.6043,0,0,0
79.0586,0,0,0
97.0497,0,0,0
78.8706,0,0,0
103.915,0,0,0
139.915,0,0,0
72.2931,0,0,0
250.452,0,0,0
62.5397,0,0,0
83.7514,0,0,0
77.4975,0,0,0
85.0973,0,0,0
98.3304,0,0,0
87.3721,0,0,0
137.329,0,0,0
95.4555,0,0,0
93.4481,0,0,0
97.2747,0,0,0
114.059,0,0,0
81.6727,0,0,0
87.0263,0,0,0
86.8086,0,0,0
429.513,0,0,0
92.462,0,0,0
119.351,0,0,0
127.193,0,0,0
92.0349,0,0,0
71.6651,0,0,0
89.879,0,0,0
294.578,0,0,0
104.07,0,0,0
91.2766,0,0,0
74.8516,0,0,0
83.0423,0,0,0
99.3107,0,0,0
88.6136,0,0,0
133.806,0,0,0
92.3353,0,0,0
104.597,0,0,0
106.91,0,0,0
103.885,0,0,0
81.7305,0,0,0
82.9034,0,0,0
66.8967,0,0,0
72.0949,0,0,0
70.9148,0,0,0
90.9438,0,0,0
91.2747,0,0,0
97.9613,0,0,0
142.853,0,0,0
81.4268,0,0,0
142.875,0,0,0
153.496,0,0,0
88.1233,0,0,0
99.1474,0,0,0
111.856,0,0,0
86.0787,0,0,0
82.4147,0,0,0
103.881,0,0,0
107.087,0,0,0
115.991,0,0,0
93.5132,0,0,0
99.7976,0,0,0
103.645,0,0,0
143.77,0,0,0
164.323,0,0,0
87.1192,0,0,0
94.0032,0,0,0
81.6253,0,0,0
67.0737,0,0,0
83.5267,0,0,0
124.456,0,0,0
85.7562,0,0,0
93.9183,0,0,0
65.6553,0,0,0
106.274,0,0,0
87.1508,0,0,0
100.64,0,0,0
95.7661,0,0,0
116.163,0,0,0
87.0335,0,0,0
111.493,0,0,0
95.3911,0,0,0
86.6544,0,0,0
77.1481,0,0,0
78.8577,0,0,0
89.6743,0,0,0
72.8421,0,0,0
90.031,0,0,0
90.1076,0,0,0
62.3157,0,0,0
169.854,0,0,0
82.3438,0,0,0
96.7293,0,0,0
75.3653,0,0,0
327.243,0,0,0
78.7866,0,0,0
164.124,0,0,0
75.7969,0,0,0
82.3969,0,0,0
129.588,0,0,0
81.483,0,0,0
80.9214,0,0,0
67.0213,0,0,0
92.8422,0,0,0
69.5382,0,0,0
123.285,0,0,0
97.2536,0,0,0
129.121,0,0,0
89.7349,0,0,0
84.1371,0,0,0
124.462,0,0,0
370.72,0,0,0
82.9223,0,0,0
76.1113,0,0,0
70.8,0,0,0
83.7256,0,0,0
90.2932,0,0,0
81.6732,0,0,0
122.073,0,0,0
87.1683,0,0,0
178.895,0,0,0
89.457,0,0,0
76.853,0,0,0
82.7052,0,0,0
88.8869,0,0,0
66.5239,0,0,0
70.0641,0,0,0
94.0424,0,0,0
75.9733,0,0,0
95.0833,0,0,0
74.0539,0,0,0
154.835,0,0,0
88.9626,0,0,0
155.509,0,0,0
113.315,0,0,0
64.9863,0,0,0
61.9755,0,0,0
74.7585,0,0,0
555.142,0,0,0
79.8364,0,0,0
120.246,0,0,0
111.983,0,0,0
83.7689,0,0,0
96.1019,0,0,0
95.9957,0,0,0
79.8333,0,0,0
306.922,0,0,0
96.9888,0,0,0
91.0736,0,0,0
83.5589,0,0,0
79.5955,0,0,0
80.4494,0,0,0
107.432,0,0,0
88.0657,0,0,0
156.033,0,0,0
114.156,0,0,0
92.9411,0,0,0
124.182,0,0,0
87.2003,0,0,0
111.183,0,0,0
88.0193,0,0,0
74.8375,0,0,0
80.8934,0,0,0
110.148,0,0,0
137.993,0,0,0
106.472,0,0,0
80.9846,0,0,0
109.492,0,0,0
80.8081,0,0,0
69.1156,0,0,0
82.3653,0,0,0
201.795,0,0,0
114.857,0,0,0
92.1198,0,0,0
69.0074,0,0,0
74.3348,0,0,0
85.8606,0,0,0
96.5552,0,0,0
84.2313,0,0,0
127.448,0,0,0
67.0271,0,0,0
74.1489,0,0,0
201.356,0,0,0
81.4149,0,0,0
240.758,0,0,0
145.912,0,0,0
99.5312,0,0,0
97.3252,0,0,0
256.785,0,0,0
83.7916,0,0,0
69.6933,0,0,0
92.1879,0,0,0
80.9724,0,0,0
77.4791,0,0,0
79.336,0,0,0
89.9403,0,0,0
107.676,0,0,0
92.6115,0,0,0
88.751,0,0,0
113.481,0,0,0
97.5417,0,0,0
74.6684,0,0,0
74.4061,0,0,0
109.65,0,0,0
82.3177,0,0,0
75.5346,0,0,0
76.3122,0,0,0
120.621,0,0,0
108.57,0,0,0
79.404,0,0,0
187.879,0,0,0
162.22,0,0,0
75.4375,0,0,0
109.496,0,0,0
1032.31,0,0,0
79.2706,0,0,0
93.0643,0,0,0
95.4058,0,0,0
80.6487,0,0,0
83.4457,0,0,0
97.2636,0,0,0
78.2084,0,0,0
81.047,0,0,0
98.0288,0,0,0
76.6582,0,0,0
97.9717,0,0,0
117.125,0,0,0
95.756,0,0,0
107.337,0,0,0
74.5984,0,0,0
90.9392,0,0,0
70.3329,0,0,0
100.535,0,0,0
91.7437,0,0,0
125.404,0,0,0
80.261,0,0,0
71.0206,0,0,0
85.6065,0,0,0
86.3186,0,0,0
75.9627,0,0,0
76.88,0,0,0
100.722,0,0,0
85.0355,0,0,0
72.9041,0,0,0
230.171,0,0,0
76.5973,0,0,0
96.6429,0,0,0
107.053,0,0,0
81.1387,0,0,0
78.4098,0,0,0
93.123,0,0,0
67.3596,0,0,0
95.0084,0,0,0
123.2,0,0,0
97.5792,0,0,0
289.049,0,0,0
85.2333,0,0,0
79.7518,0,0,0
85.4486,0,0,0
74.9505,0,0,0
179.247,0,0,0
319.755,0,0,0
84.7618,0,0,0
74.6004,0,0,0
203.317,0,0,0
90.0888,0,0,0
121.967,0,0,0
66.7618,0,0,0
88.2301,0,0,0
79.0239,0,0,0
98.2243,0,0,0
100.346,0,0,0
87.2604,0,0,0
99.8967,0,0,0
137.148,0,0,0
84.7742,0,0,0
98.2274,0,0,0
99.3758,0,0,0
95.416,0,0,0
82.4144,0,0,0
81.4269,0,0,0
91.8364,0,0,0
80.1731,0,0,0
97.2544,0,0,0
81.0886,0,0,0
64.3161,0,0,0
136.105,0,0,0
229.618,0,0,0
226.145,0,0,0
85.5634,0,0,0
139.22,0,0,0
85.0778,0,0,0
80.8983,0,0,0
67.7103,0,0,0
88.371,0,0,0
114.624,0,0,0
130.688,0,0,0
109.627,0,0,0
88.796,0,0,0
71.7867,0,0,0
70.2561,0,0,0
74.4564,0,0,0
78.1389,0,0,0
78.3127,0,0,0
70.6654,0,0,0
88.6236,0,0,0
84.168,0,0,0
87.9421,0,0,0
96.4479,0,0,0
78.5436,0,0,0
62.994,0,0,0
171.949,0,0,0
91.4478,0,0,0
74.3616,0,0,0
123.327,0,0,0
104.247,0,0,0
82.3454,0,0,0
139.477,0,0,0
68.989,0,0,0
63.4185,0,0,0
85.2989,0,0,0
90.6282,0,0,0
103.716,0,0,0
66.4319,0,0,0
77.7194,0,0,0
99.8441,0,0,0
75.1596,0,0,0
68.1951,0,0,0
86.8712,0,0,0
100.428,0,0,0
141.632,0,0,0
84.0265,0,0,0
80.3501,0,0,0
98.8242,0,0,0
216.298,0,0,0
113.038,0,0,0
107.9,0,0,0
75.4416,0,0,0
98.8976,0,0,0
95.7582,0,0,0
88.137,0,0,0
80.8024,0,0,0
92.6837,0,0,0
77.4231,0,0,0
74.3801,0,0,0
93.4023,0,0,0
69.2016,0,0,0
78.2079,0,0,0
77.0111,0,0,0
658.982,0,0,0
127.06,0,0,0
100.192,0,0,0
67.8646,0,0,0
96.5919,0,0,0
97.9726,0,0,0
180.63,0,0,0
116.93,0,0,0
76.0266,0,0,0
85.5658,0,0,0
115.662,0,0,0
409.117,0,0,0
103.011,0,0,0
88.1907,0,0,0
162.7,0,0,0
101.775,0,0,0
88.0772,0,0,0
85.9297,0,0,0
80.2646,0,0,0
109.065,0,0,0
133.691,0,0,0
83.7671,0,0,0
82.4339,0,0,0
102.515,0,0,0
77.7667,0,0,0
364.549,0,0,0
92.6491,0,0,0
88.8575,0,0,0
100.7,0,0,0
127.958,0,0,0
170.183,0,0,0
149.659,0,0,0
87.243,0,0,0
83.7414,0,0,0
100.759,0,0,0
186.741,0,0,0
451.364,0,0,0
77.8691,0,0,0
113.413,0,0,0
92.2163,0,0,0
95.223,0,0,0
77.3959,0,0,0
168.585,0,0,0
87.1224,0,0,0
113.407,0,0,0
79.684,0,0,0
161.76,0,0,0
87.9993,0,0,0
78.059,0,0,0
80.7636,0,0,0
97.9915,0,0,0
93.1585,0,0,0
104.327,0,0,0
88.4497,0,0,0
112.221,0,0,0
73.3012,0,0,0
84.8516,0,0,0
89.1564,0,0,0
84.3652,0,0,0
75.2204,0,0,0
81.9744,0,0,0
205.867,0,0,0
78.2154,0,0,0
70.1819,0,0,0
88.9341,0,0,0
66.5491,0,0,0
81.602,0,0,0
82.8948,0,0,0
82.4992,0,0,0
94.1258,0,0,0
73.2701,0,0,0
102.142,0,0,0
115.976,0,0,0
76.7113,0,0,0
130.183,0,0,0
205.054,0,0,0
86.1422,0,0,0
98.1991,0,0,0
80.7654,0,0,0
134.899,0,0,0
104.172,0,0,0
70.5635,0,0,0
89.1769,0,0,0
95.8845,0,0,0
83.4866,0,0,0
70.1069,0,0,0
74.251,0,0,0
94.5876,0,0,0
62.3661,0,0,0
102.516,0,0,0
93.0723,0,0,0
78.6201,0,0,0
114.535,0,0,0
96.8076,0,0,0
85.2852,0,0,0
74.7488,0,0,0
70.472,0,0,0
116.376,0,0,0
67.5525,0,0,0
153.006,0,0,0
78.1284,0,0,0
89.3881,0,0,0
78.8993,0,0,0
70.302,0,0,0
94.2948,0,0,0
103.243,0,0,0
83.1595,0,0,0
103.714,0,0,0
117.505,0,0,0
73.9751,0,0,0
70.4199,0,0,0
78.2219,0,0,0
91.6204,0,0,0
107.168,0,0,0
77.8235,0,0,0
272.357,0,0,0
107.316,0,0,0
101.255,0,0,0
96.5363,0,0,0
86.6244,0,0,0
86.2601,0,0,0
91.0291,0,0,0
114.149,0,0,0
154.58,0,0,0
83.2364,0,0,0
96.0103,0,0,0
