EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
126.477,-100,0,0
189.993,-100,0,0
90.3773,-100,0,0
14.1246,-100,0,0
46.5296,-100,0,0
85.3991,-100,0,0
94.7816,-100,0,0
90.8715,-100,0,0
107.049,-100,0,0
152.085,-100,0,0
73.6525,-100,0,0
265.673,-100,0,0
137.454,-100,0,0
101.608,-100,0,0
102.133,-100,0,0
124.352,-100,0,0
341.39,-100,0,0
171.98,-100,0,0
74.2331,-100,0,0
99.7275,-100,0,0
82.6913,-100,0,0
144.728,-100,0,0
134.177,-100,0,0
161.77,-100,0,0
270.406,-100,0,0
379.995,-100,0,0
79.9736,-100,0,0
20.6816,-100,0,0
101.927,-100,0,0
79.9503,-100,0,0
117.082,-100,0,0
5.61329,-100,0,0
482.079,-100,0,0
151.981,-100,0,0
100.414,-100,0,0
29.5487,-100,0,0
281.995,-100,0,0
139.156,-100,0,0
278.43,-100,0,0
110.176,-100,0,0
123.62,-100,0,0
336.072,-100,0,0
81.7207,-100,0,0
117.193,-100,0,0
3.22846,-100,0,0
177.713,-100,0,0
78.9608,-100,0,0
114.41,-100,0,0
139.585,-100,0,0
225.515,-100,0,0
174.775,-100,0,0
396.121,-100,0,0
91.1537,-100,0,0
109.788,-100,0,0
255.748,-100,0,0
103.146,-100,0,0
163.414,-100,0,0
180.361,-100,0,0
286.996,-100,0,0
96.5188,-100,0,0
615.789,-100,0,0
298.704,-100,0,0
378.317,-100,0,0
143.364,-100,0,0
105.363,-100,0,0
137.785,-100,0,0
351.824,-100,0,0
502.666,-100,0,0
107.501,-100,0,0
80.7801,-100,0,0
286.5,-100,0,0
92.7839,-100,0,0
295.293,-100,0,0
84.1905,-100,0,0
317.482,-100,0,0
222.857,-100,0,0
113.187,-100,0,0
311.969,-100,0,0
176.848,-100,0,0
120.042,-100,0,0
101.812,-100,0,0
124.796,-100,0,0
84.0133,-100,0,0
137.931,-100,0,0
344.005,-100,0,0
92.2505,-100,0,0
108.561,-100,0,0
67.4662,-100,0,0
30.6737,-100,0,0
102.301,-100,0,0
90.4774,-100,0,0
212.381,-100,0,0
92.6554,-100,0,0
207.593,-100,0,0
15.6096,-100,0,0
573.092,-100,0,0
129.548,-100,0,0
117.505,-100,0,0
423.169,-100,0,0
102.05,-100,0,0
104.483,-100,0,0
163.323,-100,0,0
246.635,-100,0,0
205.075,-100,0,0
250.22,-100,0,0
91.5545,-100,0,0
115.286,-100,0,0
310.411,-100,0,0
440.563,-100,0,0
405.401,-100,0,0
263.357,-100,0,0
317.089,-100,0,0
62.1625,-100,0,0
228.353,-100,0,0
301.594,-100,0,0
98.1274,-100,0,0
76.4402,-100,0,0
176.2,-100,0,0
84.3013,-100,0,0
156.294,-100,0,0
301.631,-100,0,0
97.2648,-100,0,0
275.368,-100,0,0
239.68,-100,0,0
78.8179,-100,0,0
97.4496,-100,0,0
96.9739,-100,0,0
12.0086,-100,0,0
374.2,-100,0,0
80.7466,-100,0,0
222.04,-100,0,0
271.912,-100,0,0
82.8525,-100,0,0
258.893,-100,0,0
136.591,-100,0,0
211.099,-100,0,0
137.334,-100,0,0
95.9977,-100,0,0
89.7466,-100,0,0
93.3853,-100,0,0
106.836,-100,0,0
88.1767,-100,0,0
176.447,-100,0,0
14.1246,-100,0,0
235.259,-100,0,0
183.477,-100,0,0
117.237,-100,0,0
381.456,-100,0,0
222.61,-100,0,0
183.417,-100,0,0
101.735,-100,0,0
153.098,-100,0,0
113.745,-100,0,0
196.669,-100,0,0
