EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
6.23356,0,0,0
52.0389,0,0,0
35.1354,0,0,0
14.6666,0,0,0
485.932,0,0,0
81.0338,0,0,0
57.7729,0,0,0
25.7863,0,0,0
347.289,0,0,0
97.4998,0,0,0
8.54287,0,0,0
28.7882,0,0,0
5.79425,0,0,0
94.8563,0,0,0
34.1495,0,0,0
82.2306,0,0,0
11.0006,0,0,0
27.2572,0,0,0
68.505,0,0,0
241.965,0,0,0
10.5574,0,0,0
21.6062,0,0,0
49.0818,0,0,0
11.8099,0,0,0
99.4974,0,0,0
39.3979,0,0,0
61.0068,0,0,0
60.6908,0,0,0
589.024,0,0,0
30.8046,0,0,0
75.9119,0,0,0
88.3895,0,0,0
5.63915,0,0,0
72.1511,0,0,0
482.557,0,0,0
74.295,0,0,0
46.0294,0,0,0
79.4645,0,0,0
101.378,0,0,0
15.9272,0,0,0
84.4405,0,0,0
32.4735,0,0,0
26.9608,0,0,0
23.5527,0,0,0
15.2338,0,0,0
149.438,0,0,0
146.866,0,0,0
33.3289,0,0,0
2.13913,0,0,0
8.1334,0,0,0
419.18,0,0,0
18.8345,0,0,0
26.8083,0,0,0
94.5463,0,0,0
322.911,0,0,0
33.031,0,0,0
80.5055,0,0,0
70.7534,0,0,0
71.2962,0,0,0
63.1083,0,0,0
90.232,0,0,0
17.08,0,0,0
105.505,0,0,0
303.709,0,0,0
70.8495,0,0,0
52.3139,0,0,0
49.932,0,0,0
43.1434,0,0,0
198.281,0,0,0
127.166,0,0,0
49.7268,0,0,0
162.962,0,0,0
73.0703,0,0,0
23.0857,0,0,0
88.0211,0,0,0
65.9544,0,0,0
78.355,0,0,0
92.4348,0,0,0
175.919,0,0,0
7.37803,0,0,0
60.6456,0,0,0
18.4791,0,0,0
26.1563,0,0,0
99.1136,0,0,0
12.9317,0,0,0
128.613,0,0,0
92.7058,0,0,0
34.4712,0,0,0
104.238,0,0,0
248.088,0,0,0
95.9629,0,0,0
202.854,0,0,0
394.114,0,0,0
99.1889,0,0,0
289.042,0,0,0
32.36,0,0,0
40.8229,0,0,0
545.914,0,0,0
36.4541,0,0,0
79.9016,0,0,0
55.0078,0,0,0
120.373,0,0,0
0.981132,0,0,0
18.2156,0,0,0
60.8291,0,0,0
63.4448,0,0,0
84.715,0,0,0
65.7042,0,0,0
16.9026,0,0,0
77.2573,0,0,0
136.06,0,0,0
72.6642,0,0,0
69.878,0,0,0
41.6912,0,0,0
65.9268,0,0,0
182.748,0,0,0
79.0956,0,0,0
133.585,0,0,0
57.6464,0,0,0
220.742,0,0,0
300.499,0,0,0
22.969,0,0,0
122.853,0,0,0
225.21,0,0,0
224.875,0,0,0
30.421,0,0,0
204.657,0,0,0
182.974,0,0,0
137.225,0,0,0
20.3443,0,0,0
80.1074,0,0,0
24.8478,0,0,0
24.0855,0,0,0
15.1196,0,0,0
20.1075,0,0,0
47.598,0,0,0
136.777,0,0,0
31.9467,0,0,0
94.3196,0,0,0
117.694,0,0,0
69.962,0,0,0
151.756,0,0,0
133.106,0,0,0
49.304,0,0,0
106.55,0,0,0
23.8816,0,0,0
70.5004,0,0,0
5.99552,0,0,0
9.5951,0,0,0
98.8043,0,0,0
68.4069,0,0,0
74.7658,0,0,0
168.71,0,0,0
45.954,0,0,0
16.9193,0,0,0
26.9826,0,0,0
60.617,0,0,0
127.642,0,0,0
364.2,0,0,0
69.7864,0,0,0
5.60611,0,0,0
47.7828,0,0,0
105.482,0,0,0
58.5325,0,0,0
100.412,0,0,0
231.77,0,0,0
26.1271,0,0,0
25.6815,0,0,0
18.2859,0,0,0
34.6501,0,0,0
89.9518,0,0,0
135.958,0,0,0
52.8244,0,0,0
7.9552,0,0,0
123.99,0,0,0
4.22347,0,0,0
4.68592,0,0,0
42.1949,0,0,0
37.8209,0,0,0
34.2301,0,0,0
64.9964,0,0,0
206.962,0,0,0
85.9573,0,0,0
160.271,0,0,0
530.035,0,0,0
37.5609,0,0,0
87.8204,0,0,0
87.1739,0,0,0
29.9653,0,0,0
37.6672,0,0,0
34.2524,0,0,0
36.7756,0,0,0
117.222,0,0,0
93.2982,0,0,0
2.17739,0,0,0
28.5052,0,0,0
96.7918,0,0,0
64.7056,0,0,0
216.955,0,0,0
27.1771,0,0,0
106.984,0,0,0
218.539,0,0,0
106.491,0,0,0
26.9826,0,0,0
88.496,0,0,0
44.7242,0,0,0
156.224,0,0,0
4.01375,0,0,0
49.2553,0,0,0
223.777,0,0,0
13.8361,0,0,0
88.8297,0,0,0
115.561,0,0,0
5.51314,0,0,0
7.10991,0,0,0
7.6802,0,0,0
79.1637,0,0,0
100.717,0,0,0
48.8742,0,0,0
72.4926,0,0,0
26.2947,0,0,0
57.6255,0,0,0
31.4434,0,0,0
4.14193,0,0,0
287.971,0,0,0
45.8328,0,0,0
29.258,0,0,0
22.1815,0,0,0
145.22,0,0,0
76.7169,0,0,0
195.018,0,0,0
15.1505,0,0,0
6.24001,0,0,0
44.014,0,0,0
121.884,0,0,0
52.8606,0,0,0
82.6815,0,0,0
131.577,0,0,0
75.5347,0,0,0
18.4526,0,0,0
14.9421,0,0,0
191.373,0,0,0
0.912341,0,0,0
146.24,0,0,0
108.14,0,0,0
829.087,0,0,0
152.638,0,0,0
208.4,0,0,0
17.2759,0,0,0
93.3532,0,0,0
58.1168,0,0,0
53.517,0,0,0
99.2877,0,0,0
83.1627,0,0,0
18.09,0,0,0
32.1123,0,0,0
88.2934,0,0,0
68.2122,0,0,0
38.5579,0,0,0
246.637,0,0,0
34.5073,0,0,0
62.497,0,0,0
32.3351,0,0,0
75.9645,0,0,0
17.9366,0,0,0
1.6609,0,0,0
7.08749,0,0,0
67.5676,0,0,0
66.6133,0,0,0
80.4652,0,0,0
75.9667,0,0,0
143.036,0,0,0
71.5722,0,0,0
341.721,0,0,0
111.217,0,0,0
64.8318,0,0,0
176.618,0,0,0
69.5479,0,0,0
47.8974,0,0,0
8.97381,0,0,0
80.7722,0,0,0
16.1148,0,0,0
47.9272,0,0,0
5.36049,0,0,0
57.6507,0,0,0
